date,close,Change,Up,Down,Av up,Av down,Relative,RSI,SMA_10_close,percentage_diff,next_day_change,10_change
1999-07-16,62.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0625,0.0,0.003238856562176523,0.0
1999-07-19,62.1875,0.003238856562176523,0.125,0.0,0.0,0.0,0.0,0.0,62.125,0.1006036217303885,-0.03465825516315168,0.003238856562171044
1999-07-20,60.875,-0.03465825516315168,0.0,1.3125,0.0,0.0,0.0,0.0,61.708333333333336,-1.3504388926401156,0.003366323301689853,-0.03142052113215277
1999-07-21,61.0,0.003366323301689853,0.125,0.0,0.0,0.0,0.0,0.0,61.53125,-0.8633824276282343,-0.003366096674296444,-0.028055255546788338
1999-07-22,60.875,-0.003366096674296444,0.0,0.125,0.0,0.0,0.0,0.0,61.4,-0.8550488599348482,-0.09444237789870163,-0.031420407854054755
1999-07-23,57.5625,-0.09444237789870163,0.0,3.3125,0.0,0.0,0.0,0.0,60.760416666666664,-5.263157894736836,0.013105914511991917,-0.1258331115724376
1999-07-26,58.0,0.013105914511991917,0.4375,0.0,0.0,0.0,0.0,0.0,60.36607142857143,-3.9195385298032903,0.06097342276101987,-0.11274368864047091
1999-07-27,60.125,0.06097342276101987,2.125,0.0,0.0,0.0,0.0,0.0,60.3359375,-0.3496050757477609,-0.035299672154294866,-0.05183900956536869
1999-07-28,58.875,-0.035299672154294866,0.0,1.25,0.0,0.0,0.0,0.0,60.173611111111114,-2.1581073283323815,-0.04060014394596489,-0.08712038271924127
1999-07-29,57.5,-0.04060014394596489,0.0,1.375,0.0,0.0,0.0,0.0,59.90625,-4.016692749087114,0.07944245838298478,-0.1276851556644143
1999-07-30,60.25,0.07944245838298478,2.75,0.0,0.0,0.0,0.0,0.0,59.725,0.8790288823775638,0.06298429536319575,-0.04834413350808253
1999-08-02,62.625,0.06298429536319575,2.375,0.0,0.0,0.0,0.0,0.0,59.76875,4.778835093589873,0.009505703422053131,0.011370487807282892
1999-08-03,63.0,0.009505703422053131,0.375,0.0,0.0,0.0,0.0,0.0,59.98125,5.032822757111588,0.0217485863418877,0.05555478155530036
1999-08-04,63.875,0.0217485863418877,0.875,0.0,0.65625,0.5267857142857143,1.2457627118644068,55.471698113207545,60.26875,5.983615057554714,-0.055485428139434925,0.07394663769226817
1999-08-05,61.6875,-0.055485428139434925,0.0,2.1875,0.65625,0.6830357142857143,0.9607843137254902,49.00000000000001,60.35,2.216238608119303,-0.07020863523403234,0.021787009990426043
1999-08-06,59.125,-0.07020863523403234,0.0,2.5625,0.6473214285714286,0.8660714285714286,0.7474226804123711,42.772861356932154,60.50625,-2.282822022518338,-0.012606848670540223,0.04604894601234477
1999-08-09,58.6875,-0.012606848670540223,0.0,0.4375,0.6473214285714286,0.8035714285714286,0.8055555555555556,44.61538461538461,60.575,-3.1159719356170124,-0.03140768795538257,0.020327713376100398
1999-08-10,57.625,-0.03140768795538257,0.0,1.0625,0.6383928571428571,0.8794642857142857,0.7258883248730964,42.05882352941176,60.325,-4.4757563199337,0.03324130416716699,-0.07201587126343112
1999-08-11,58.75,0.03324130416716699,1.125,0.0,0.71875,0.8705357142857143,0.8256410256410256,45.2247191011236,60.3125,-2.590673575129532,0.04754839590203253,-0.003500069469808409
1999-08-12,60.4375,0.04754839590203253,1.6875,0.0,0.8392857142857143,0.6339285714285714,1.323943661971831,56.96969696969697,60.60625,-0.27843662988553675,0.0051175872282081475,0.084681186835045
1999-08-13,60.625,0.0051175872282081475,0.1875,0.0,0.8214285714285714,0.6339285714285714,1.295774647887324,56.441717791411044,60.64375,-0.03091827269916525,-0.0017022254469937575,0.010352425092929884
1999-08-16,60.5625,-0.0017022254469937575,0.0,0.0625,0.6696428571428571,0.6383928571428571,1.048951048951049,51.194539249146764,60.4375,0.20682523267838704,0.001702283400396104,-0.05430007142156468
1999-08-17,60.625,0.001702283400396104,0.0625,0.0,0.6741071428571429,0.5491071428571429,1.2276422764227641,55.10948905109489,60.2,0.7059800664451776,-0.018916473023604684,-0.06209851288386803
1999-08-18,59.9375,-0.018916473023604684,0.0,0.6875,0.6741071428571429,0.5,1.3482142857142858,57.41444866920152,59.80625,0.2194586686174116,0.05390285063962253,-0.10272948319055564
1999-08-19,61.9375,0.05390285063962253,2.0,0.0,0.6205357142857143,0.5,1.2410714285714286,55.3784860557769,59.83125,3.5203175598036207,0.03351433735372386,0.006607087439358672
1999-08-20,63.25,0.03351433735372386,1.3125,0.0,0.5446428571428571,0.5,1.0892857142857142,52.136752136752136,60.24375,4.990144205830482,0.015472331603010826,0.11040979155649833
1999-08-23,63.875,0.015472331603010826,0.625,0.0,0.5625,0.5,1.125,52.94117647058823,60.7625,5.122402797778225,-0.004608887856156653,0.13852351824947817
1999-08-24,63.6875,-0.004608887856156653,0.0,0.1875,0.5,0.5133928571428571,0.9739130434782609,49.33920704845816,61.36875,3.778388837967217,-0.04924210835646529,0.1653678721803331
1999-08-25,61.75,-0.04924210835646529,0.0,1.9375,0.5,0.4955357142857143,1.009009009009009,50.22421524663677,61.66875,0.13175230566533358,0.004902661736767922,0.0827755133697261
1999-08-26,61.9375,0.004902661736767922,0.1875,0.0,0.5133928571428571,0.3125,1.6428571428571428,62.16216216216216,61.81875,0.1920938226670721,-0.021456438272509096,0.04011476348131371
