date,close,Change,Up,Down,Av up,Av down,Relative,RSI,SMA_10_close,percentage_diff,next_day_change,10_change
2000-01-03,55.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20000076293945,0.0,-0.03341307828389027,0.0
2000-01-04,54.20000076293945,-0.03341307828389027,0.0,1.0,0.0,0.0,0.0,0.0,54.70000076293945,-0.9140767697004559,0.0,-0.03341307828389484
2000-01-05,54.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53333409627279,-0.6112469352137384,0.0,-0.03341307828389484
2000-01-06,54.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45000076293945,-0.4591368163398779,0.12102679096064224,-0.03341307828389484
2000-01-07,58.0,0.12102679096064224,3.799999237060547,0.0,0.0,0.0,0.0,0.0,55.16000061035156,5.1486572846692,0.0,0.0875732739003432
2000-01-10,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.63333384195963,4.254043384787032,-0.04575263077626963,0.0875732739003432
2000-01-11,56.5,-0.04575263077626963,0.0,1.5,0.0,0.0,0.0,0.0,55.75714329310826,1.3323076883380525,-0.04495036406369126,0.04178057604740104
2000-01-12,55.099998474121094,-0.04495036406369126,0.0,1.4000015258789062,0.0,0.0,0.0,0.0,55.67500019073486,-1.0327826037609178,-0.009934473690786013,-0.0031885685373267414
2000-01-13,54.79999923706055,-0.009934473690786013,0.0,0.2999992370605469,0.0,0.0,0.0,0.0,55.57777786254883,-1.3994417470447051,-0.020196800628014936,-0.01312272546061255
2000-01-14,54.20000076293945,-0.020196800628014936,0.0,0.5999984741210938,0.0,0.0,0.0,0.0,55.44000015258789,-2.2366511295735525,0.006783641803542414,-0.03331687571792585
2000-01-17,54.400001525878906,0.006783641803542414,0.20000076293945312,0.0,0.0,0.0,0.0,0.0,55.36000022888184,-1.734101696231738,-0.030914076191757563,-0.02653549401190336
2000-01-18,53.5,-0.030914076191757563,0.0,0.9000015258789062,0.0,0.0,0.0,0.0,55.29000015258789,-3.237475398169465,-0.017630465444287733,-0.024036319991349586
2000-01-19,53.0,-0.017630465444287733,0.0,0.5,0.0,0.0,0.0,0.0,55.170000076293945,-3.9332972145968426,-0.028907972305844118,-0.04166254772054456
2000-01-20,52.20000076293945,-0.028907972305844118,0.0,0.7999992370605469,0.2857142857142857,0.5,0.5714285714285714,36.36363636363636,54.97000007629394,-5.039110986920048,-0.007367595961110523,-0.07055847622863265
2000-01-21,52.0,-0.007367595961110523,0.0,0.20000076293945312,0.2857142857142857,0.5142857687813895,0.5555554966867767,35.71428328144323,54.37000007629395,-4.359021653427031,-0.03003902167964825,-0.19870717576871977
2000-01-24,51.20000076293945,-0.03003902167964825,0.0,0.7999992370605469,0.2857142857142857,0.5,0.5714285714285714,36.36363636363636,53.69000015258789,-4.637733996222426,-0.13437682056194478,-0.22868650775675903
2000-01-25,47.900001525878906,-0.13437682056194478,0.0,3.299999237060547,0.2857142857142857,0.7357142312186105,0.38834954332885324,27.972029464403136,52.83000030517578,-9.33181667768016,0.05519275764566136,-0.31714849966628655
2000-01-26,49.20000076293945,0.05519275764566136,1.2999992370605469,0.0,0.37857137407575336,0.7357142312186105,0.5145630708389335,33.97435740684679,52.240000534057614,-5.819295061331875,0.03253087282054366,-0.21727808825143802
2000-01-27,50.0,0.03253087282054366,0.7999992370605469,0.0,0.16428565979003906,0.7357142312186105,0.22330091334229357,18.253964409475714,51.76000061035156,-3.400310258109962,-0.028389535367344138,-0.17490079967259486
2000-01-28,49.29999923706055,-0.028389535367344138,0.0,0.7000007629394531,0.16428565979003906,0.7857142857142857,0.209090839732777,17.293228338326387,51.27000045776367,-3.8424053113204404,-0.07239036455482652,-0.1830808573632936
2000-01-31,47.599998474121094,-0.07239036455482652,0.0,1.7000007629394531,0.16428565979003906,0.8000000544956752,0.2053570607487092,17.037031385633682,50.59000015258789,-5.910262244412834,-0.04967254504959948,-0.2621045505877273
2000-02-01,46.5,-0.04967254504959948,0.0,1.0999984741210938,0.16428565979003906,0.7785712650844029,0.21100914862588627,17.424240672774033,49.89000015258789,-6.7949491726190026,0.040849741172746645,-0.2808196382415251
2000-02-02,47.400001525878906,0.040849741172746645,0.9000015258789062,0.0,0.2285714830671038,0.7571427481515067,0.3018869078851243,23.18841260763044,49.33000030517578,-3.912424016535787,-0.03620513074957356,-0.22249337233698485
