2015-07-07;41.9;-0.9143;0;0.9143;0.1798707;0.3470716;0.5182525;34.134802
2015-07-08;40.93;-0.9714;0;0.9714;0.1618837;0.4095045;0.395316;28.331646
2015-07-09;42.14;1.2143;1.2143;0;0.2671253;0.368554;0.7247928;42.022021
2015-07-10;42.77;0.6286;0.6286;0;0.3032728;0.3316986;0.9143022;47.761643
2015-07-13;42.86;0.0857;0.0857;0;0.2815155;0.2985288;0.9430096;48.533451
2015-07-14;42.64;-0.2143;0;0.2143;0.2533639;0.2901059;0.8733499;46.619689
2015-07-15;41.43;-1.2143;0;1.2143;0.2280275;0.3825253;0.596111;37.347717
2015-07-16;42.17;0.7429;0.7429;0;0.2795148;0.3442728;0.8118992;44.809293
2015-07-17;42.43;0.2571;0.2571;0;0.2772733;0.3098455;0.8948761;47.2261
2015-07-20;43.33;0.9;0.9;0;0.339546;0.2788609;1.2176176;54.906563
2015-07-21;43.12;-0.2143;0;0.2143;0.3055914;0.2724048;1.121828;52.870827
2015-07-22;41.66;-1.4571;0;1.4571;0.2750322;0.3908744;0.7036334;41.301925
2015-07-23;41.93;0.2714;0.2714;0;0.274669;0.3517869;0.7807823;43.844906
2015-07-24;41.64;-0.2857;0;0.2857;0.2472021;0.3451782;0.7161579;41.730304
2015-07-27;39.99;-1.6572;0;1.6572;0.2224819;0.4763804;0.4670257;31.83487
2015-07-28;39.92;-0.0714;0;0.0714;0.2002337;0.4358824;0.4593756;31.477543
2015-07-29;39.36;-0.5572;0;0.5572;0.1802103;0.4480141;0.4022425;28.685661
2015-07-30;39.73;0.3715;0.3715;0;0.1993393;0.4032127;0.4943775;33.082506
2015-07-31;39.84;0.1143;0.1143;0;0.1908354;0.3628914;0.5258746;34.463813
2015-08-03;39.56;-0.2858;0;0.2858;0.1717518;0.3551823;0.4835597;32.594555
2015-08-04;38.9;-0.6571;0;0.6571;0.1545767;0.3853741;0.4011081;28.627919
2015-08-05;38.67;-0.2286;0;0.2286;0.139119;0.3696967;0.3763058;27.341728
2015-08-06;40.44;1.7715;1.7715;0;0.3023571;0.332727;0.9087243;47.608985
2015-08-07;39.86;-0.5858;0;0.5858;0.2721214;0.3580343;0.7600428;43.183199
2015-08-10;41.99;2.1287;2.1287;0;0.4577792;0.3222309;1.4206561;58.688886
2015-08-11;41.43;-0.5572;0;0.5572;0.4120013;0.3457278;1.1916928;54.373168
2015-08-12;40.13;-1.3;0;1.3;0.3708012;0.441155;0.8405236;45.667635
2015-08-13;40.99;0.8571;0.8571;0;0.4194311;0.3970395;1.0563963;51.371241
2015-08-14;40.97;-0.0143;0;0.0143;0.377488;0.3587656;1.0521856;51.271465
2015-08-17;40.87;-0.1;0;0.1;0.3397392;0.332889;1.0205779;50.509209
2015-08-18;41.33;0.4572;0.4572;0;0.3514852;0.2996001;1.1731814;53.984512
2015-08-19;40.24;-1.0857;0;1.0857;0.3163367;0.3782101;0.8364048;45.545774
2015-08-20;39.72;-0.5286;0;0.5286;0.2847031;0.3932491;0.7239764;41.994566
2015-08-21;38.92;-0.8;0;0.8;0.2562327;0.4339242;0.5905012;37.126737
2015-08-24;36.44;-2.4715;0;2.4715;0.2306095;0.6376818;0.3616372;26.559001
2015-08-25;37.24;0.8;0.8;0;0.2875485;0.5739136;0.5010311;33.379126
2015-08-26;38.09;0.8429;0.8429;0;0.3430837;0.5165222;0.6642186;39.91174
2015-08-27;39.29;1.2;1.2;0;0.4287753;0.46487;0.9223553;47.98048
2015-08-28;39.2;-0.0857;0;0.0857;0.3858978;0.426953;0.9038413;47.474615
2015-08-31;38.97;-0.2286;0;0.2286;0.347308;0.4071177;0.8530899;46.036077
2015-09-01;38.43;-0.5429;0;0.5429;0.3125772;0.4206959;0.7430003;42.627663
2015-09-02;38.63;0.2;0.2;0;0.3013195;0.3786263;0.7958228;44.315219
2015-09-03;39.32;0.6858;0.6858;0;0.3397675;0.3407637;0.9970766;49.926809
2015-09-04;38.24;-1.0715;0;1.0715;0.3057908;0.4138373;0.7389154;42.492889
2015-09-07;38.4;0.1572;0.1572;0;0.2909317;0.3724536;0.781122;43.855615
2015-09-08;38.67;0.2714;0.2714;0;0.2889785;0.3352082;0.8620866;46.296805
2015-09-09;38.99;0.3143;0.3143;0;0.2915107;0.3016874;0.9662673;49.142214
2015-09-10;38.6;-0.3857;0;0.3857;0.2623596;0.3100887;0.8460793;45.831146
2015-09-11;37.87;-0.7286;0;0.7286;0.2361236;0.3519398;0.6709205;40.15275
2015-09-14;37.46;-0.4143;0;0.4143;0.2125113;0.3581758;0.5933155;37.237793
2015-09-15;38.04;0.5857;0.5857;0;0.2498302;0.3223582;0.7750078;43.66222
2015-09-16;38.19;0.1429;0.1429;0;0.2391371;0.2901224;0.8242629;45.183339
2015-09-17;37.93;-0.2572;0;0.2572;0.2152234;0.2868302;0.7503514;42.868615
2015-09-18;36.94;-0.9857;0;0.9857;0.1937011;0.3567172;0.5430103;35.191618
2015-09-21;37.57;0.6286;0.6286;0;0.237191;0.3210454;0.7388081;42.489341
2015-09-22;36.17;-1.4;0;1.4;0.2134719;0.4289409;0.497672;33.229706
2015-09-23;36.04;-0.1286;0;0.1286;0.1921247;0.3989068;0.481628;32.506675
2015-09-24;34.52;-1.5286;0;1.5286;0.1729122;0.5118761;0.3378009;25.250462
2015-09-25;35.84;1.3286;1.3286;0;0.288481;0.4606885;0.6261953;38.506772
2015-09-28;35.19;-0.6572;0;0.6572;0.2596329;0.4803397;0.5405194;35.086828
2015-09-29;35.57;0.3857;0.3857;0;0.2722396;0.4323057;0.6297387;38.640469
2015-09-30;36.47;0.9001;0.9001;0;0.3350256;0.3890751;0.8610822;46.267821
2015-10-01;37.37;0.9;0.9;0;0.3915231;0.3501676;1.1181019;52.787919
2015-10-02;37.96;0.5857;0.5857;0;0.4109408;0.3151509;1.3039494;56.59627
2015-10-05;40.04;2.0858;2.0858;0;0.5784267;0.2836358;2.0393292;67.098003
2015-10-06;39.17;-0.8715;0;0.8715;0.520584;0.3424222;1.5202987;60.322164
2015-10-07;39.49;0.3143;0.3143;0;0.4999556;0.30818;1.6222846;61.865314
2015-10-08;39.43;-0.0571;0;0.0571;0.4499601;0.283072;1.5895606;61.38341
2015-10-09;40.77;1.3428;1.3428;0;0.5392441;0.2547648;2.116635;67.914113
2015-10-12;39.17;-1.6;0;1.6;0.4853197;0.3892883;1.2466844;55.489966
2015-10-13;38.44;-0.7286;0;0.7286;0.4367877;0.4232195;1.0320595;50.788843
2015-10-14;37.53;-0.9143;0;0.9143;0.3931089;0.4723275;0.8322804;45.423199
2015-10-15;37.79;0.2572;0.2572;0;0.379518;0.4250948;0.8927845;47.167784
2015-10-16;37.12;-0.6715;0;0.6715;0.3415662;0.4497353;0.7594828;43.165117
2015-10-19;37.66;0.5429;0.5429;0;0.3616996;0.4047618;0.8936111;47.190846
2015-10-20;37.87;0.2143;0.2143;0;0.3469596;0.3642856;0.9524386;48.781999
2015-10-21;38.29;0.4143;0.4143;0;0.3536937;0.327857;1.0788046;51.895431
2015-10-22;39.44;1.1571;1.1571;0;0.4340343;0.2950713;1.4709471;59.529688
2015-10-23;40.5;1.0572;1.0572;0;0.4963509;0.2655642;1.8690429;65.145171
2015-10-26;40.52;0.0143;0.0143;0;0.4481458;0.2390078;1.875026;65.217706
2015-10-27;42.47;1.9572;1.9572;0;0.5990512;0.215107;2.7848988;73.579214
2015-10-28;42.07;-0.4;0;0.4;0.5391461;0.2335963;2.308025;69.770482
2015-10-29;42.83;0.7571;0.7571;0;0.5609415;0.2102367;2.6681429;72.738249
2015-10-30;42.4;-0.4286;0;0.4286;0.5048473;0.232073;2.1753816;68.507722
2015-11-02;43.77;1.3715;1.3715;0;0.5915126;0.2088657;2.8320236;73.904128
2015-11-03;44.64;0.8715;0.8715;0;0.6195113;0.1879791;3.2956389;76.720576
2015-11-04;44.64;0;0;0;0.5575602;0.1691812;3.2956389;76.720576
2015-11-05;44.29;-0.3572;0;0.3572;0.5018042;0.1879831;2.6694112;72.747672
2015-11-06;44.33;0.0429;0.0429;0;0.4559138;0.1691848;2.6947681;72.934702
2015-11-09;43.84;-0.4858;0;0.4858;0.4103224;0.2008463;2.0429671;67.137337
2015-11-10;43.84;0;0;0;0.3692902;0.1807617;2.0429671;67.137337
2015-11-11;44.02;0.1715;0.1715;0;0.3495111;0.1626855;2.1483852;68.237686
2015-11-12;43.54;-0.4715;0;0.4715;0.31456;0.193567;1.6250709;61.90579
2015-11-13;43.42;-0.1285;0;0.1285;0.283104;0.1870603;1.5134375;60.213851
2015-11-16;43.36;-0.0572;0;0.0572;0.2547936;0.1740742;1.4637067;59.410752
2015-11-17;44.63;1.2715;1.2715;0;0.3564643;0.1566668;2.2753016;69.468461
2015-11-18;44.76;0.1285;0.1285;0;0.3336678;0.1410001;2.3664363;70.294997
2015-11-19;45.19;0.4286;0.4286;0;0.343161;0.1269001;2.7041823;73.003488
2015-11-20;45.56;0.3715;0.3715;0;0.3459949;0.1142101;3.0294599;75.182779
2015-11-23;45.13;-0.4286;0;0.4286;0.3113954;0.1456491;2.1379841;68.132407
2015-11-24;43.97;-1.1572;0;1.1572;0.2802559;0.2468042;1.1355395;53.173425
2015-11-25;44.57;0.6;0.6;0;0.3122303;0.2221238;1.4056592;58.431352
2015-11-26;44.72;0.1429;0.1429;0;0.2952973;0.1999114;1.4771409;59.630879
2015-11-27;44.94;0.2286;0.2286;0;0.2886276;0.1799203;1.6041971;61.600449
2015-11-30;45.22;0.2714;0.2714;0;0.2869048;0.1619282;1.7718023;63.92239
2015-12-01;45.69;0.4714;0.4714;0;0.3053543;0.1457354;2.0952652;67.69259
2015-12-02;46.34;0.6572;0.6572;0;0.3405389;0.1311619;2.5963255;72.19384
2015-12-03;45.76;-0.5857;0;0.5857;0.306485;0.1766157;1.7353216;63.441227
2015-12-04;44.43;-1.3286;0;1.3286;0.2758365;0.2918141;0.9452473;48.592654
2015-12-07;44.96;0.5285;0.5285;0;0.3011028;0.2626327;1.1464789;53.412074
2015-12-08;43.96;-1;0;1;0.2709926;0.3363694;0.8056397;44.617965
2015-12-09;44.12;0.1572;0.1572;0;0.2596133;0.3027325;0.8575667;46.166133
2015-12-10;43.94;-0.1715;0;0.1715;0.233652;0.2896092;0.8067836;44.653028
2015-12-11;42.86;-1.0857;0;1.0857;0.2102868;0.3692183;0.5695459;36.287305
2015-12-14;42.73;-0.1286;0;0.1286;0.1892581;0.3451565;0.5483255;35.414097
2015-12-15;44.56;1.8286;1.8286;0;0.3531923;0.3106408;1.1369796;53.204981
2015-12-16;44.1;-0.4571;0;0.4571;0.3178731;0.3252868;0.9772088;49.423651
2015-12-17;44.87;0.7714;0.7714;0;0.3632258;0.2927581;1.2407028;55.371145
2015-12-18;44.42;-0.4571;0;0.4571;0.3269032;0.3091923;1.0572812;51.392158
2015-12-21;44.6;0.1857;0.1857;0;0.3127829;0.278273;1.1240142;52.919336
2015-12-22;44.26;-0.3429;0;0.3429;0.2815046;0.2847357;0.9886521;49.714683
2015-12-23;45.16;0.9;0.9;0;0.3433541;0.2562622;1.3398549;57.262307
2015-12-28;44.7;-0.4571;0;0.4571;0.3090187;0.2763459;1.1182314;52.790804
2015-12-29;45.13;0.4286;0.4286;0;0.3209768;0.2487114;1.2905597;56.342547
2015-12-30;44.97;-0.1572;0;0.1572;0.2888792;0.2395602;1.2058728;54.666471
2016-01-04;43.6;-1.3714;0;1.3714;0.2599912;0.3527442;0.7370532;42.431239
2016-01-05;43.24;-0.3572;0;0.3572;0.2339921;0.3531898;0.662511;39.850022
2016-01-07;42.22;-1.0286;0;1.0286;0.2105929;0.4207308;0.5005407;33.357357
2016-01-08;41.59;-0.6286;0;0.6286;0.1895336;0.4415177;0.4292775;30.034579
2016-01-11;41.02;-0.5714;0;0.5714;0.1705803;0.4545059;0.3753092;27.289077
2016-01-12;41.17;0.1572;0.1572;0;0.1692422;0.4090554;0.4137392;29.265595
2016-01-13;40.89;-0.2858;0;0.2858;0.152318;0.3967298;0.3839338;27.742211
2016-01-14;40.29;-0.6;0;0.6;0.1370862;0.4170568;0.3286991;24.738415
2016-01-15;38.93;-1.3571;0;1.3571;0.1233776;0.5110612;0.2414145;19.446729
2016-01-18;39.12;0.1857;0.1857;0;0.1296098;0.459955;0.281788;21.983981
2016-01-19;40.74;1.6286;1.6286;0;0.2795088;0.4139595;0.6752081;40.305925
2016-01-20;38.52;-2.2286;0;2.2286;0.251558;0.5954236;0.4224857;29.700524
2016-01-21;38.63;0.1142;0.1142;0;0.2378222;0.5358812;0.4437964;30.738157
